,Location,Industry,Edition,Category,Subcategory,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Unit,Year_text,Year_date,Volume,Year_date_format,Volume_litres
144,3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016,"Saturday, 31 December 2016","0,645851022",31-12-2016,645.851022
145,3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017,"Sunday, 31 December 2017","0,93007877",31-12-2017,930.0787700000001
146,3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018,"Monday, 31 December 2018","1,868641204",31-12-2018,1868.641204
147,3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019,"Tuesday, 31 December 2019","2,914503195",31-12-2019,2914.503195
148,3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020,"Thursday, 31 December 2020","3,514904806",31-12-2020,3514.904806
149,3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021,"Friday, 31 December 2021","4,081940425",31-12-2021,4081.940425
150,4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007,"Monday, 31 December 2007","33,12375796",31-12-2007,33123.757959999995
151,4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008,"Wednesday, 31 December 2008","34,9637253",31-12-2008,34963.7253
152,4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009,"Thursday, 31 December 2009","35,7151316",31-12-2009,35715.1316
153,4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2010,"Friday, 31 December 2010","36,79222469",31-12-2010,36792.224689999995
154,4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2011,"Saturday, 31 December 2011","36,44605986",31-12-2011,36446.05986
155,4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012,"Monday, 31 December 2012","36,6940342",31-12-2012,36694.034199999995
156,4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013,"Tuesday, 31 December 2013","34,54225236",31-12-2013,34542.25236
157,4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014,"Wednesday, 31 December 2014","36,21499518",31-12-2014,36214.995180000005
158,4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015,"Thursday, 31 December 2015","38,03450379",31-12-2015,38034.50379
159,4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016,"Saturday, 31 December 2016","39,64940422",31-12-2016,39649.404220000004
160,4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017,"Sunday, 31 December 2017","36,81560827",31-12-2017,36815.60827
161,4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018,"Monday, 31 December 2018","37,27668779",31-12-2018,37276.687789999996
162,4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019,"Tuesday, 31 December 2019","37,08754637",31-12-2019,37087.54637
163,4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020,"Thursday, 31 December 2020","35,00135821",31-12-2020,35001.35821
164,4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021,"Friday, 31 December 2021","36,73501963",31-12-2021,36735.019629999995
165,5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007,"Monday, 31 December 2007","79,89424996",31-12-2007,79894.24996
166,5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008,"Wednesday, 31 December 2008","84,74106112",31-12-2008,84741.06112
167,5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009,"Thursday, 31 December 2009","94,01410103",31-12-2009,94014.10103
168,5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2010,"Friday, 31 December 2010","111,6539241",31-12-2010,111653.9241
169,5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2011,"Saturday, 31 December 2011","126,4012325",31-12-2011,126401.23250000001
170,5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012,"Monday, 31 December 2012","141,1456047",31-12-2012,141145.6047
171,5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013,"Tuesday, 31 December 2013","153,8258269",31-12-2013,153825.82690000001
172,5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014,"Wednesday, 31 December 2014","163,319167",31-12-2014,163319.167
173,5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015,"Thursday, 31 December 2015","176,1681456",31-12-2015,176168.1456
174,5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016,"Saturday, 31 December 2016","194,4408819",31-12-2016,194440.8819
175,5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017,"Sunday, 31 December 2017","220,143954",31-12-2017,220143.954
176,5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018,"Monday, 31 December 2018","222,9694804",31-12-2018,222969.4804
177,5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019,"Tuesday, 31 December 2019","237,1211276",31-12-2019,237121.1276
178,5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020,"Thursday, 31 December 2020","236,7708221",31-12-2020,236770.8221
179,5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021,"Friday, 31 December 2021","248,488184",31-12-2021,248488.18399999998
180,6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007,"Monday, 31 December 2007","18,62525589",31-12-2007,18625.255889999997
181,6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008,"Wednesday, 31 December 2008","16,70411654",31-12-2008,16704.116540000003
182,6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009,"Thursday, 31 December 2009","17,24171963",31-12-2009,17241.71963
183,6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2010,"Friday, 31 December 2010","17,98292007",31-12-2010,17982.92007
184,6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2011,"Saturday, 31 December 2011","19,01671244",31-12-2011,19016.71244
185,6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012,"Monday, 31 December 2012","23,32403844",31-12-2012,23324.03844
186,6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013,"Tuesday, 31 December 2013","25,4361587",31-12-2013,25436.1587
187,6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014,"Wednesday, 31 December 2014","25,68104655",31-12-2014,25681.046550000003
188,6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015,"Thursday, 31 December 2015","27,73169062",31-12-2015,27731.690619999998
189,6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016,"Saturday, 31 December 2016","33,0582045",31-12-2016,33058.2045
190,6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017,"Sunday, 31 December 2017","48,13833717",31-12-2017,48138.33717
191,6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018,"Monday, 31 December 2018","72,57048446",31-12-2018,72570.48446
192,6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019,"Tuesday, 31 December 2019","82,23752482",31-12-2019,82237.52482
193,6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020,"Thursday, 31 December 2020","81,20460599",31-12-2020,81204.60599000001
194,6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021,"Friday, 31 December 2021","88,61202909",31-12-2021,88612.02909
195,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007,"Monday, 31 December 2007","71,20323986",31-12-2007,71203.23986
196,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008,"Wednesday, 31 December 2008","67,61532172",31-12-2008,67615.32171999999
197,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009,"Thursday, 31 December 2009","70,80931102",31-12-2009,70809.31102
198,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2010,"Friday, 31 December 2010","80,3034973",31-12-2010,80303.4973
199,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2011,"Saturday, 31 December 2011","84,23641852",31-12-2011,84236.41852
200,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012,"Monday, 31 December 2012","90,63382355",31-12-2012,90633.82355
201,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013,"Tuesday, 31 December 2013","100,6699891",31-12-2013,100669.98909999999
202,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014,"Wednesday, 31 December 2014","103,2953359",31-12-2014,103295.33589999999
203,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015,"Thursday, 31 December 2015","100,8653547",31-12-2015,100865.3547
204,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016,"Saturday, 31 December 2016","99,51709802",31-12-2016,99517.09802
205,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017,"Sunday, 31 December 2017","101,45775",31-12-2017,101457.75
206,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018,"Monday, 31 December 2018","99,42003792",31-12-2018,99420.03792
207,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019,"Tuesday, 31 December 2019","95,11454702",31-12-2019,95114.54702
208,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020,"Thursday, 31 December 2020","95,19256991",31-12-2020,95192.56991
209,7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021,"Friday, 31 December 2021","94,77403893",31-12-2021,94774.03893000001
210,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007,"Monday, 31 December 2007","80,24486513",31-12-2007,80244.86512999999
211,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008,"Wednesday, 31 December 2008","83,29677677",31-12-2008,83296.77677
212,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009,"Thursday, 31 December 2009","84,74047021",31-12-2009,84740.47021
213,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2010,"Friday, 31 December 2010","82,74837861",31-12-2010,82748.37861
214,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2011,"Saturday, 31 December 2011","77,95608971",31-12-2011,77956.08971
215,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012,"Monday, 31 December 2012","76,73253568",31-12-2012,76732.53568
216,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013,"Tuesday, 31 December 2013","79,2197766",31-12-2013,79219.7766
217,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014,"Wednesday, 31 December 2014","81,81161493",31-12-2014,81811.61493000001
218,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015,"Thursday, 31 December 2015","83,17301718",31-12-2015,83173.01718
219,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016,"Saturday, 31 December 2016","85,96420936",31-12-2016,85964.20936
220,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017,"Sunday, 31 December 2017","91,90881081",31-12-2017,91908.81081000001
221,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018,"Monday, 31 December 2018","98,38027011",31-12-2018,98380.27011
222,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019,"Tuesday, 31 December 2019","104,5180515",31-12-2019,104518.0515
223,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020,"Thursday, 31 December 2020","113,407173",31-12-2020,113407.173
224,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021,"Friday, 31 December 2021","120,8399538",31-12-2021,120839.9538
225,2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007,"Monday, 31 December 2007","244,8519519",31-12-2007,244851.9519
226,2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008,"Wednesday, 31 December 2008","277,8670666",31-12-2008,277867.06659999996
227,2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009,"Thursday, 31 December 2009","308,4264083",31-12-2009,308426.4083
228,2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2010,"Friday, 31 December 2010","337,1305895",31-12-2010,337130.5895
229,2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2011,"Saturday, 31 December 2011","370,0673063",31-12-2011,370067.3063
230,2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012,"Monday, 31 December 2012","319,8437033",31-12-2012,319843.7033
231,2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013,"Tuesday, 31 December 2013","283,8856956",31-12-2013,283885.69560000004
232,2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014,"Wednesday, 31 December 2014","278,6618594",31-12-2014,278661.8594
233,2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015,"Thursday, 31 December 2015","277,5848359",31-12-2015,277584.83589999995
234,2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016,"Saturday, 31 December 2016","276,0953961",31-12-2016,276095.3961
235,2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017,"Sunday, 31 December 2017","262,9939901",31-12-2017,262993.9901
236,2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018,"Monday, 31 December 2018","249,5365794",31-12-2018,249536.5794
237,2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019,"Tuesday, 31 December 2019","240,1242913",31-12-2019,240124.2913
238,2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020,"Thursday, 31 December 2020","233,6962809",31-12-2020,233696.2809
239,2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021,"Friday, 31 December 2021","227,8148361",31-12-2021,227814.83610000001
240,3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007,"Monday, 31 December 2007","20,7376704",31-12-2007,20737.6704
241,3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008,"Wednesday, 31 December 2008","24,57296779",31-12-2008,24572.96779
